ENSDART00000194946	3087
ENSDART00000194404	4181
ENSDART00000194926	3783
ENSDART00000134679	268
ENSDART00000133986	525
ENSDART00000142214	367
ENSDART00000167913	1277
ENSDART00000161895	575
ENSDART00000133964	795
ENSDART00000142121	953
ENSDART00000138645	546
ENSDART00000140713	828
ENSDART00000147171	938
ENSDART00000138504	1154
ENSDART00000142067	650
ENSDART00000136297	729
ENSDART00000134443	367
ENSDART00000134800	825
ENSDART00000147269	643
ENSDART00000194616	1392
ENSDART00000134929	624
ENSDART00000137797	850
ENSDART00000133879	1125
ENSDART00000135181	707
ENSDART00000144474	394
ENSDART00000194094	1360
ENSDART00000194264	1294
ENSDART00000144692	956
ENSDART00000142654	959
ENSDART00000131404	565
ENSDART00000194996	3323
ENSDART00000194174	1780
ENSDART00000194028	5871
ENSDART00000194360	5785
ENSDART00000194499	513
ENSDART00000194185	277
ENSDART00000144502	509
ENSDART00000145584	542
ENSDART00000140838	899
ENSDART00000135157	2500
ENSDART00000144610	541
ENSDART00000137226	751
ENSDART00000140030	704
ENSDART00000132765	618
ENSDART00000147776	385
ENSDART00000165731	639
ENSDART00000158565	694
ENSDART00000167217	642
ENSDART00000162788	1097
ENSDART00000169255	939
ENSDART00000161645	534
ENSDART00000161522	717
ENSDART00000165471	857
ENSDART00000133726	264
ENSDART00000194536	808
ENSDART00000154902	705
ENSDART00000144049	233
ENSDART00000138157	856
ENSDART00000154663	1449
ENSDART00000153576	953
ENSDART00000140974	563
ENSDART00000142084	585
ENSDART00000137953	1371
ENSDART00000143466	210
ENSDART00000155561	766
ENSDART00000137350	463
ENSDART00000137730	678
ENSDART00000139751	639
ENSDART00000138526	594
ENSDART00000156216	1125
ENSDART00000194725	1160
ENSDART00000132288	546
ENSDART00000194639	538
ENSDART00000194568	889
ENSDART00000154653	948
ENSDART00000143083	818
ENSDART00000190264	324
ENSDART00000191991	315
ENSDART00000154518	460
ENSDART00000156045	1164
ENSDART00000147173	1046
ENSDART00000171773	434
ENSDART00000170227	362
ENSDART00000158861	244
ENSDART00000162127	361
ENSDART00000169590	771
ENSDART00000155920	266
ENSDART00000154534	565
ENSDART00000153914	844
ENSDART00000155277	539
ENSDART00000140604	463
ENSDART00000194867	528
ENSDART00000194297	1461
ENSDART00000157222	1849
ENSDART00000194594	2765
ENSDART00000154845	496
ENSDART00000156626	2179
ENSDART00000141500	2970
ENSDART00000156057	2133
ENSDART00000194871	675
ENSDART00000136144	558
ENSDART00000145343	255
ENSDART00000194663	1303
ENSDART00000194860	1933
ENSDART00000194178	1847
ENSDART00000194236	1955
ENSDART00000160595	525
ENSDART00000194338	2556
ENSDART00000194537	1988
ENSDART00000194743	3976
ENSDART00000156810	372
ENSDART00000156009	324
ENSDART00000173251	829
ENSDART00000172849	768
ENSDART00000172881	1674
ENSDART00000173253	589
ENSDART00000172765	1015
ENSDART00000155304	646
ENSDART00000169875	575
ENSDART00000164693	781
ENSDART00000167151	3811
ENSDART00000158762	912
ENSDART00000170579	912
ENSDART00000157568	2718
ENSDART00000170833	953
ENSDART00000157927	912
ENSDART00000159523	2831
ENSDART00000156437	1020
ENSDART00000188001	1335
ENSDART00000111841	1329
ENSDART00000170180	713
ENSDART00000172061	127
ENSDART00000140901	317
ENSDART00000173354	286
ENSDART00000173001	826
ENSDART00000130328	2320
ENSDART00000155864	589
ENSDART00000154241	635
ENSDART00000154884	538
ENSDART00000154569	2274
ENSDART00000164240	625
ENSDART00000194442	470
ENSDART00000194009	319
ENSDART00000134372	1674
ENSDART00000124127	1311
ENSDART00000162979	261
ENSDART00000163719	678
ENSDART00000175829	2567
ENSDART00000194345	1186
ENSDART00000194159	1117
ENSDART00000194873	1526
ENSDART00000193508	2375
ENSDART00000157821	811
ENSDART00000169363	933
ENSDART00000171481	498
ENSDART00000194630	408
ENSDART00000165521	448
ENSDART00000161293	793
ENSDART00000168346	934
ENSDART00000167237	1056
ENSDART00000153527	295
ENSDART00000164765	369
ENSDART00000161378	148
ENSDART00000156278	508
ENSDART00000160839	444
ENSDART00000187209	1443
ENSDART00000161879	1467
ENSDART00000171807	1279
ENSDART00000159854	901
ENSDART00000170287	642
ENSDART00000163109	975
ENSDART00000169471	636
ENSDART00000169543	707
ENSDART00000170607	1035
ENSDART00000172417	604
ENSDART00000165362	373
ENSDART00000169110	847
ENSDART00000165810	842
ENSDART00000163433	678
ENSDART00000164681	803
ENSDART00000172275	454
ENSDART00000160082	944
ENSDART00000167083	956
ENSDART00000147811	808
ENSDART00000166140	696
ENSDART00000165009	680
ENSDART00000172965	1059
ENSDART00000173307	852
ENSDART00000172764	969
ENSDART00000172892	1448
ENSDART00000173342	1197
ENSDART00000144056	1425
ENSDART00000173193	700
ENSDART00000144132	1071
ENSDART00000139344	959
ENSDART00000143212	711
ENSDART00000173196	300
ENSDART00000173203	906
ENSDART00000136861	733
ENSDART00000147018	789
ENSDART00000172897	817
ENSDART00000184157	378
ENSDART00000189240	339
ENSDART00000090117	418
ENSDART00000185331	463
ENSDART00000184358	355
ENSDART00000173134	2261
ENSDART00000169092	175
ENSDART00000194403	223
ENSDART00000157344	3889
ENSDART00000194740	1635
ENSDART00000194718	929
ENSDART00000155391	1793
ENSDART00000159395	674
ENSDART00000170131	1209
ENSDART00000134148	772
ENSDART00000194515	1944
ENSDART00000194858	2094
ENSDART00000160394	369
ENSDART00000159734	755
ENSDART00000165209	226
ENSDART00000194275	446
ENSDART00000155499	507
ENSDART00000158480	604
ENSDART00000171637	481
ENSDART00000154394	6057
ENSDART00000159179	703
ENSDART00000172760	718
ENSDART00000154455	447
ENSDART00000173028	1005
ENSDART00000157337	536
ENSDART00000173096	750
ENSDART00000172937	784
ENSDART00000167745	680
ENSDART00000192899	1344
ENSDART00000193996	1027
ENSDART00000194393	820
ENSDART00000160099	707
ENSDART00000171257	1517
ENSDART00000169054	731
ENSDART00000157590	901
ENSDART00000170910	791
ENSDART00000162311	561
ENSDART00000160739	602
ENSDART00000157544	408
ENSDART00000167755	408
ENSDART00000163497	561
ENSDART00000170244	941
ENSDART00000170690	602
ENSDART00000170236	791
ENSDART00000162160	921
ENSDART00000167832	1176
ENSDART00000162833	1521
ENSDART00000172449	691
ENSDART00000173049	839
ENSDART00000167559	490
ENSDART00000158818	730
ENSDART00000163130	660
ENSDART00000164216	331
ENSDART00000165480	521
ENSDART00000172606	898
ENSDART00000173083	5399
ENSDART00000158494	1518
ENSDART00000194108	352
ENSDART00000194851	502
ENSDART00000155457	1820
ENSDART00000156689	467
ENSDART00000155882	881
ENSDART00000155469	1602
ENSDART00000171761	732
ENSDART00000169403	243
ENSDART00000172057	898
ENSDART00000160627	452
ENSDART00000161409	1231
ENSDART00000194999	126
ENSDART00000194307	231
ENSDART00000172944	446
ENSDART00000161295	1490
ENSDART00000194686	1496
ENSDART00000194823	1407
ENSDART00000125221	1977
ENSDART00000154864	846
ENSDART00000194631	2240
ENSDART00000194793	1444
ENSDART00000169557	510
ENSDART00000168149	1103
ENSDART00000167118	1371
ENSDART00000194164	448
ENSDART00000194370	460
ENSDART00000194544	2143
ENSDART00000194956	2068
ENSDART00000194767	878
ENSDART00000172746	689
ENSDART00000194906	576
ENSDART00000195002	2870
ENSDART00000194700	3621
ENSDART00000168403	775
ENSDART00000171419	781
ENSDART00000156166	1055
ENSDART00000173002	1928
ENSDART00000172997	1867
ENSDART00000172782	479
ENSDART00000172797	895
ENSDART00000153784	591
ENSDART00000168686	557
ENSDART00000172365	353
ENSDART00000173314	1298
ENSDART00000041800	4661
ENSDART00000156378	175
ENSDART00000141352	960
ENSDART00000168214	482
ENSDART00000166789	1201
ENSDART00000173400	445
ENSDART00000172917	887
ENSDART00000172973	336
ENSDART00000173080	467
ENSDART00000173104	750
ENSDART00000194148	3274
ENSDART00000194735	4445
ENSDART00000194925	7996
ENSDART00000194288	499
ENSDART00000160142	3254
ENSDART00000173176	539
ENSDART00000194583	246
ENSDART00000173213	503
ENSDART00000173362	1285
ENSDART00000194943	665
ENSDART00000194787	935
ENSDART00000194920	2000
ENSDART00000194117	1654
ENSDART00000194187	1821
ENSDART00000173324	238
ENSDART00000160129	1041
ENSDART00000172855	592
ENSDART00000165809	385
ENSDART00000173344	807
ENSDART00000170358	558
ENSDART00000153242	1139
ENSDART00000152584	337
ENSDART00000153463	970
ENSDART00000153014	312
ENSDART00000153286	689
ENSDART00000152667	539
ENSDART00000152646	592
ENSDART00000169650	326
ENSDART00000153397	1213
ENSDART00000194846	1897
ENSDART00000152652	786
ENSDART00000152863	2594
ENSDART00000164487	2177
ENSDART00000153261	943
ENSDART00000153012	466
ENSDART00000134063	545
ENSDART00000194949	1510
ENSDART00000152967	1095
ENSDART00000153226	1306
ENSDART00000194971	1718
ENSDART00000153141	840
ENSDART00000153365	343
ENSDART00000153090	507
ENSDART00000170435	570
ENSDART00000153257	915
ENSDART00000194877	326
ENSDART00000153298	2100
ENSDART00000152851	821
ENSDART00000153163	398
ENSDART00000152884	1019
ENSDART00000153120	839
ENSDART00000153353	813
ENSDART00000153450	552
ENSDART00000153044	893
ENSDART00000153011	790
ENSDART00000153053	892
ENSDART00000153326	675
ENSDART00000153336	822
ENSDART00000153378	741
ENSDART00000153095	601
ENSDART00000153148	693
ENSDART00000152840	1225
ENSDART00000153004	617
ENSDART00000152980	757
ENSDART00000153439	723
ENSDART00000173632	542
ENSDART00000173601	498
ENSDART00000161279	542
ENSDART00000153144	752
ENSDART00000153264	179
ENSDART00000153032	1697
ENSDART00000153084	566
ENSDART00000153345	429
ENSDART00000152861	322
ENSDART00000194762	825
ENSDART00000194426	1316
ENSDART00000194192	923
ENSDART00000153362	406
ENSDART00000153125	137
ENSDART00000153038	737
ENSDART00000153157	649
ENSDART00000153410	754
ENSDART00000153181	1905
ENSDART00000153176	1059
ENSDART00000191107	1874
ENSDART00000169899	1007
ENSDART00000162922	679
ENSDART00000194447	1275
ENSDART00000152962	1048
ENSDART00000155281	499
ENSDART00000153498	924
ENSDART00000194888	1466
ENSDART00000194524	1115
ENSDART00000194049	1104
ENSDART00000087449	3375
ENSDART00000156081	505
ENSDART00000194479	560
ENSDART00000194777	647
ENSDART00000194209	930
ENSDART00000194734	1911
ENSDART00000194040	1356
ENSDART00000194824	841
ENSDART00000194043	703
ENSDART00000194713	180
ENSDART00000194593	348
ENSDART00000194964	1261
ENSDART00000194775	718
ENSDART00000194817	360
ENSDART00000194829	864
ENSDART00000194335	616
ENSDART00000194284	778
ENSDART00000194987	768
ENSDART00000194883	5125
ENSDART00000194039	5053
ENSDART00000194692	2588
ENSDART00000194535	4467
ENSDART00000194323	4336
ENSDART00000194022	4253
ENSDART00000194219	4094
ENSDART00000194742	782
ENSDART00000194272	3373
ENSDART00000194498	3004
ENSDART00000169762	363
ENSDART00000170840	888
ENSDART00000143717	346
ENSDART00000139714	363
ENSDART00000138926	359
ENSDART00000159118	435
ENSDART00000158066	720
ENSDART00000160920	966
ENSDART00000159551	863
ENSDART00000171635	589
ENSDART00000135141	770
ENSDART00000140757	593
ENSDART00000167883	1409
ENSDART00000146158	525
ENSDART00000163389	303
ENSDART00000164429	270
ENSDART00000140828	670
ENSDART00000167330	1071
ENSDART00000194790	365
ENSDART00000189451	3680
ENSDART00000157867	529
ENSDART00000146693	242
ENSDART00000137750	230
ENSDART00000167183	901
ENSDART00000134629	729
ENSDART00000194674	401
ENSDART00000194315	615
ENSDART00000140235	648
ENSDART00000156763	3074
ENSDART00000132231	1051
ENSDART00000170288	786
ENSDART00000169045	745
ENSDART00000171620	698
ENSDART00000167676	699
ENSDART00000165485	601
ENSDART00000194576	1988
ENSDART00000194026	1212
ENSDART00000194728	2212
ENSDART00000147765	579
ENSDART00000142094	540
ENSDART00000162686	2561
ENSDART00000170855	4233
ENSDART00000133732	1117
ENSDART00000139245	445
ENSDART00000134181	539
ENSDART00000194287	2759
ENSDART00000194613	3550
ENSDART00000139007	929
ENSDART00000137626	591
ENSDART00000147243	607
ENSDART00000141602	954
ENSDART00000194661	998
ENSDART00000166738	358
ENSDART00000173368	845
ENSDART00000140692	563
ENSDART00000194844	2931
ENSDART00000161884	532
ENSDART00000138023	814
ENSDART00000145797	692
ENSDART00000057600	2500
ENSDART00000158949	650
ENSDART00000148228	1063
ENSDART00000131364	151
ENSDART00000181552	147
ENSDART00000194058	954
ENSDART00000194752	357
ENSDART00000144134	499
ENSDART00000148221	795
ENSDART00000141232	601
ENSDART00000139322	492
ENSDART00000172079	1760
ENSDART00000146064	473
ENSDART00000194001	921
ENSDART00000194990	1576
ENSDART00000166874	558
ENSDART00000160550	2855
ENSDART00000144971	580
ENSDART00000140964	486
ENSDART00000135210	824
ENSDART00000148077	2491
ENSDART00000140821	1082
ENSDART00000140989	612
ENSDART00000164684	1697
ENSDART00000163872	566
ENSDART00000134676	426
ENSDART00000139773	847
ENSDART00000194791	1283
ENSDART00000142535	740
ENSDART00000194573	2111
ENSDART00000194486	1036
ENSDART00000194203	1667
ENSDART00000194196	1347
ENSDART00000194382	974
ENSDART00000140898	436
ENSDART00000147293	530
ENSDART00000194558	1461
ENSDART00000194803	644
ENSDART00000166493	1557
ENSDART00000139872	4606
ENSDART00000138096	327
ENSDART00000192016	501
ENSDART00000137789	576
ENSDART00000145699	97
ENSDART00000135333	352
ENSDART00000132311	807
ENSDART00000160250	337
ENSDART00000141291	441
ENSDART00000135615	897
ENSDART00000134838	420
ENSDART00000168952	825
ENSDART00000160559	854
ENSDART00000141768	715
ENSDART00000143051	835
ENSDART00000135518	642
ENSDART00000140090	487
ENSDART00000138008	246
ENSDART00000161356	190
ENSDART00000194328	244
ENSDART00000194156	431
ENSDART00000194245	835
ENSDART00000194036	337
ENSDART00000144527	2523
ENSDART00000133088	915
ENSDART00000194688	374
ENSDART00000165157	263
ENSDART00000165051	678
ENSDART00000194671	7630
ENSDART00000139985	336
ENSDART00000194575	3424
ENSDART00000194168	1080
ENSDART00000194571	505
ENSDART00000194581	2332
ENSDART00000194232	2261
ENSDART00000194146	835
ENSDART00000194018	737
ENSDART00000194911	919
ENSDART00000194766	4081
ENSDART00000194068	4058
ENSDART00000194638	1317
ENSDART00000194122	1923
ENSDART00000194429	496
ENSDART00000161266	1580
ENSDART00000166211	238
ENSDART00000194197	373
ENSDART00000194941	617
ENSDART00000106705	3308
ENSDART00000194652	3293
ENSDART00000194008	2958
ENSDART00000194837	3088
ENSDART00000194286	681
ENSDART00000160172	459
ENSDART00000194438	280
ENSDART00000194781	164
ENSDART00000194563	1468
ENSDART00000194337	1523
ENSDART00000194705	1138
ENSDART00000162045	588
ENSDART00000166310	550
ENSDART00000167448	860
ENSDART00000172122	763
ENSDART00000161546	460
ENSDART00000166024	609
ENSDART00000166367	2045
ENSDART00000185882	147
ENSDART00000194908	1914
ENSDART00000172215	1023
ENSDART00000160437	734
ENSDART00000133052	1287
ENSDART00000131700	892
ENSDART00000164347	764
ENSDART00000194091	627
ENSDART00000166860	794
ENSDART00000157775	754
ENSDART00000165829	349
ENSDART00000158002	2038
ENSDART00000163372	972
ENSDART00000170392	1410
ENSDART00000194508	636
ENSDART00000194603	619
ENSDART00000194193	1139
ENSDART00000194716	802
ENSDART00000194226	2774
ENSDART00000161141	769
ENSDART00000194471	429
ENSDART00000194154	246
ENSDART00000168227	545
ENSDART00000172854	807
ENSDART00000173445	1190
ENSDART00000172918	708
ENSDART00000161747	478
ENSDART00000163460	1062
ENSDART00000160020	1207
ENSDART00000166153	566
ENSDART00000163592	1169
ENSDART00000161933	1610
ENSDART00000194891	2734
ENSDART00000194828	2812
ENSDART00000194838	2608
ENSDART00000172759	287
ENSDART00000173053	745
ENSDART00000161384	1793
ENSDART00000194294	1149
ENSDART00000194083	1192
ENSDART00000157767	336
ENSDART00000168847	384
ENSDART00000172875	643
ENSDART00000173128	521
ENSDART00000168312	518
ENSDART00000173259	877
ENSDART00000173389	304
ENSDART00000173304	843
ENSDART00000163876	1465
ENSDART00000172754	848
ENSDART00000172994	912
ENSDART00000173221	1115
ENSDART00000173326	1117
ENSDART00000158728	546
ENSDART00000173190	517
ENSDART00000169353	480
ENSDART00000160631	624
ENSDART00000138054	1914
ENSDART00000172872	829
ENSDART00000172996	628
ENSDART00000173441	780
ENSDART00000165819	1192
ENSDART00000165647	539
ENSDART00000159245	766
ENSDART00000172694	721
ENSDART00000164132	1217
ENSDART00000141058	3207
ENSDART00000192570	3022
ENSDART00000135991	906
ENSDART00000194833	471
ENSDART00000166260	1070
ENSDART00000172887	680
ENSDART00000173338	595
ENSDART00000158722	1426
ENSDART00000194776	809
ENSDART00000194302	864
ENSDART00000194932	2374
ENSDART00000194478	1006
ENSDART00000194889	1495
ENSDART00000194441	969
ENSDART00000194733	1630
ENSDART00000195003	965
ENSDART00000194711	1329
ENSDART00000194969	549
ENSDART00000194809	739
ENSDART00000194623	846
ENSDART00000194489	1098
ENSDART00000194919	937
ENSDART00000194758	5154
ENSDART00000194095	794
ENSDART00000194975	2167
ENSDART00000172843	2342
ENSDART00000140579	1039
ENSDART00000133192	737
ENSDART00000144530	406
ENSDART00000194311	640
ENSDART00000156191	2426
ENSDART00000153628	1744
ENSDART00000173175	809
ENSDART00000194646	1375
ENSDART00000194634	701
ENSDART00000153594	399
ENSDART00000194834	270
ENSDART00000156465	1005
ENSDART00000155041	386
ENSDART00000155539	1266
ENSDART00000194848	531
ENSDART00000194702	267
ENSDART00000173154	638
ENSDART00000164625	910
ENSDART00000170450	489
ENSDART00000194994	451
ENSDART00000171955	1062
ENSDART00000194502	1392
ENSDART00000194334	4159
ENSDART00000194921	610
ENSDART00000194916	1142
ENSDART00000194038	1754
ENSDART00000194250	1706
ENSDART00000194279	1114
ENSDART00000155617	713
ENSDART00000194605	2307
ENSDART00000194806	3408
ENSDART00000194399	690
ENSDART00000138454	283
ENSDART00000154093	382
ENSDART00000153807	1214
ENSDART00000155856	1713
ENSDART00000158379	2384
ENSDART00000160028	542
ENSDART00000166491	898
ENSDART00000172382	405
ENSDART00000154426	857
ENSDART00000156302	789
ENSDART00000154454	621
ENSDART00000154762	839
ENSDART00000154308	968
ENSDART00000157293	967
ENSDART00000154049	840
ENSDART00000194927	2497
ENSDART00000194647	3174
ENSDART00000156308	752
ENSDART00000156409	908
ENSDART00000171186	693
ENSDART00000167797	605
ENSDART00000158766	1042
ENSDART00000158700	601
ENSDART00000164997	891
ENSDART00000160310	647
ENSDART00000163496	831
ENSDART00000158940	451
ENSDART00000168813	540
ENSDART00000168482	659
ENSDART00000151323	560
ENSDART00000168226	804
ENSDART00000151505	1178
ENSDART00000162258	911
ENSDART00000194412	911
ENSDART00000194681	372
ENSDART00000171435	471
ENSDART00000157252	745
ENSDART00000154396	481
ENSDART00000157084	1152
ENSDART00000156199	408
ENSDART00000154907	554
ENSDART00000154298	795
ENSDART00000157336	809
ENSDART00000153664	822
ENSDART00000154203	869
ENSDART00000155023	1155
ENSDART00000155909	1505
ENSDART00000156644	1082
ENSDART00000154965	708
ENSDART00000155243	885
ENSDART00000154407	932
ENSDART00000154268	338
ENSDART00000154324	916
ENSDART00000135635	653
ENSDART00000155019	847
ENSDART00000149845	670
ENSDART00000153990	865
ENSDART00000145547	478
ENSDART00000157198	2444
ENSDART00000161229	818
ENSDART00000163765	4134
ENSDART00000158472	2269
ENSDART00000156785	1282
ENSDART00000154496	1833
ENSDART00000139163	317
ENSDART00000155777	606
ENSDART00000156873	920
ENSDART00000152439	758
ENSDART00000155393	599
ENSDART00000156054	687
ENSDART00000156380	699
ENSDART00000155750	993
ENSDART00000156161	650
ENSDART00000157063	570
ENSDART00000154854	791
ENSDART00000154914	644
ENSDART00000155858	1090
ENSDART00000156962	791
ENSDART00000155854	1110
ENSDART00000155110	799
ENSDART00000156714	565
ENSDART00000156733	537
ENSDART00000156270	831
ENSDART00000191893	765
ENSDART00000184251	765
ENSDART00000157352	764
ENSDART00000157015	765
ENSDART00000154431	603
ENSDART00000156611	518
ENSDART00000155332	1100
ENSDART00000154029	1071
ENSDART00000153541	747
ENSDART00000157224	836
ENSDART00000155627	541
ENSDART00000154027	459
ENSDART00000153757	1096
ENSDART00000153528	732
ENSDART00000154128	790
ENSDART00000156379	897
ENSDART00000156217	471
ENSDART00000154706	893
ENSDART00000155944	909
ENSDART00000155420	1146
ENSDART00000154800	747
ENSDART00000155403	772
ENSDART00000155933	627
ENSDART00000152604	218
ENSDART00000152722	941
ENSDART00000157387	1042
ENSDART00000156122	537
ENSDART00000154806	599
ENSDART00000156715	1205
ENSDART00000153603	696
ENSDART00000154047	337
ENSDART00000156704	240
ENSDART00000154546	1198
ENSDART00000154746	702
ENSDART00000154022	5254
ENSDART00000156940	939
ENSDART00000155413	635
ENSDART00000155201	1885
ENSDART00000154067	437
ENSDART00000155741	438
ENSDART00000194931	1430
ENSDART00000157065	2526
ENSDART00000154069	496
ENSDART00000154887	1632
ENSDART00000153754	935
ENSDART00000153607	279
ENSDART00000154177	1035
ENSDART00000156729	870
ENSDART00000171025	625
ENSDART00000062990	727
ENSDART00000158496	596
ENSDART00000163049	739
ENSDART00000159403	770
ENSDART00000170373	447
ENSDART00000160093	1387
ENSDART00000158391	484
ENSDART00000163027	539
ENSDART00000164029	857
ENSDART00000161905	658
ENSDART00000123228	852
ENSDART00000134522	453
ENSDART00000156613	605
ENSDART00000194953	6075
ENSDART00000154199	646
ENSDART00000155931	514
ENSDART00000157085	759
ENSDART00000156345	1816
ENSDART00000194878	5316
ENSDART00000194958	4613
ENSDART00000156236	392
ENSDART00000194100	3116
ENSDART00000194476	2679
ENSDART00000194559	557
ENSDART00000194182	344
ENSDART00000152619	939
ENSDART00000152570	612
ENSDART00000152349	408
ENSDART00000152607	795
ENSDART00000152488	940
ENSDART00000152221	1161
ENSDART00000152208	875
ENSDART00000148329	2415
ENSDART00000155839	1404
ENSDART00000154657	308
ENSDART00000157287	432
ENSDART00000155431	1536
ENSDART00000155286	270
ENSDART00000153724	406
ENSDART00000153648	138
ENSDART00000154444	737
ENSDART00000153606	1881
ENSDART00000156594	730
ENSDART00000155105	1054
ENSDART00000156163	379
ENSDART00000153520	698
ENSDART00000155306	763
ENSDART00000194870	800
ENSDART00000155459	363
ENSDART00000156462	190
ENSDART00000194340	683
ENSDART00000194553	3164
ENSDART00000155801	328
ENSDART00000194021	2870
ENSDART00000194449	632
ENSDART00000194698	670
ENSDART00000157299	584
ENSDART00000155516	717
ENSDART00000155566	436
ENSDART00000156402	264
ENSDART00000155835	245
ENSDART00000194965	858
ENSDART00000194761	2140
ENSDART00000194425	2185
ENSDART00000157253	1651
ENSDART00000155590	1194
ENSDART00000194465	1851
ENSDART00000148740	871
ENSDART00000156041	331
ENSDART00000150595	684
ENSDART00000194565	1507
ENSDART00000194158	1271
ENSDART00000150270	306
ENSDART00000149377	842
ENSDART00000148838	908
ENSDART00000149262	669
ENSDART00000148903	715
ENSDART00000149123	598
