ENSDART00000189344	4503
ENSDART00000144208	6716
ENSDART00000162827	5772
ENSDART00000188428	6071
ENSDART00000147857	1043
ENSDART00000192774	243
ENSDART00000143948	4162
ENSDART00000181658	2981
ENSDART00000147800	1107
ENSDART00000054338	1027
ENSDART00000054340	655
ENSDART00000036448	1592
ENSDART00000122648	1596
ENSDART00000013263	2589
ENSDART00000008201	1955
ENSDART00000139003	2673
ENSDART00000025770	1777
ENSDART00000159138	4495
ENSDART00000126785	4677
ENSDART00000187503	8717
ENSDART00000087658	5928
ENSDART00000189921	2618
ENSDART00000134576	3525
ENSDART00000145942	4063
ENSDART00000133659	3479
ENSDART00000187824	3219
ENSDART00000155184	3048
ENSDART00000138852	6841
ENSDART00000143588	913
ENSDART00000144348	408
ENSDART00000007531	7426
ENSDART00000183029	8553
ENSDART00000188521	8649
ENSDART00000187183	8690
ENSDART00000171951	8663
ENSDART00000177989	11193
ENSDART00000051763	880
ENSDART00000169389	855
ENSDART00000102542	849
ENSDART00000123789	1137
ENSDART00000130356	1126
ENSDART00000181286	2877
ENSDART00000184987	2808
ENSDART00000184421	5052
ENSDART00000126950	3171
ENSDART00000176581	3476
ENSDART00000163140	6184
ENSDART00000102522	3697
ENSDART00000148076	2256
ENSDART00000132355	3312
ENSDART00000177225	838
ENSDART00000144711	1284
ENSDART00000054265	1461
ENSDART00000141648	1005
ENSDART00000050445	3089
ENSDART00000111686	4258
ENSDART00000134470	5882
ENSDART00000141892	1885
ENSDART00000102501	1629
ENSDART00000102498	1213
ENSDART00000054235	2192
ENSDART00000161703	1575
ENSDART00000054230	1627
ENSDART00000054228	1160
ENSDART00000191571	2441
ENSDART00000133937	2574
ENSDART00000102455	2769
ENSDART00000129471	2122
ENSDART00000027973	1066
ENSDART00000109714	3000
ENSDART00000136321	1493
ENSDART00000146488	976
ENSDART00000137869	3141
ENSDART00000193375	3309
ENSDART00000182428	240
ENSDART00000054202	2714
ENSDART00000102346	876
ENSDART00000171292	834
ENSDART00000170878	1088
ENSDART00000129259	1219
ENSDART00000076120	1394
ENSDART00000172737	1313
ENSDART00000193593	1302
ENSDART00000185348	2620
ENSDART00000168640	2853
ENSDART00000185187	1524
ENSDART00000059264	3919
ENSDART00000054205	551
ENSDART00000102379	3579
ENSDART00000054208	1283
ENSDART00000193973	390
ENSDART00000054209	378
ENSDART00000180140	849
ENSDART00000112899	564
ENSDART00000185410	561
ENSDART00000168594	3905
ENSDART00000190064	6319
ENSDART00000176380	5887
ENSDART00000113020	8807
ENSDART00000160183	2953
ENSDART00000125690	1993
ENSDART00000046376	3816
ENSDART00000180810	4185
ENSDART00000112329	3911
ENSDART00000011809	4910
ENSDART00000193833	4901
ENSDART00000011645	2854
ENSDART00000182040	1857
ENSDART00000158193	2653
ENSDART00000102500	1471
ENSDART00000152803	2171
ENSDART00000152144	730
ENSDART00000152785	778
ENSDART00000152393	846
ENSDART00000054184	1363
ENSDART00000152492	1646
ENSDART00000152299	5084
ENSDART00000181997	4837
ENSDART00000180366	4930
ENSDART00000183427	4801
ENSDART00000109297	1047
ENSDART00000090611	1835
ENSDART00000187348	4765
ENSDART00000187248	4861
ENSDART00000147414	4039
ENSDART00000189111	5792
ENSDART00000192087	5882
ENSDART00000189093	8435
ENSDART00000102322	4758
ENSDART00000184065	8162
ENSDART00000161169	5177
ENSDART00000186790	7763
ENSDART00000128671	4621
ENSDART00000180184	7463
ENSDART00000135759	959
ENSDART00000165515	1660
ENSDART00000102335	2084
ENSDART00000102337	3371
ENSDART00000180692	2557
ENSDART00000166819	1580
ENSDART00000047211	1798
ENSDART00000187922	2014
ENSDART00000167875	1419
ENSDART00000166989	1578
ENSDART00000190608	1308
ENSDART00000148175	2044
ENSDART00000191210	5856
ENSDART00000121758	1489
ENSDART00000148536	2066
ENSDART00000177588	3846
ENSDART00000075502	1153
ENSDART00000075500	1678
ENSDART00000110270	3435
ENSDART00000019770	2308
ENSDART00000053933	1461
ENSDART00000192615	1426
ENSDART00000142350	913
ENSDART00000053932	2845
ENSDART00000192015	2253
ENSDART00000075539	1417
ENSDART00000133246	1447
ENSDART00000053926	2477
ENSDART00000114536	1036
ENSDART00000186905	522
ENSDART00000113735	2236
ENSDART00000053924	4190
ENSDART00000085648	3262
ENSDART00000112106	2844
ENSDART00000152226	1251
ENSDART00000109224	1772
ENSDART00000132063	1705
ENSDART00000088290	6134
ENSDART00000154342	4086
ENSDART00000189670	1011
ENSDART00000133225	1017
ENSDART00000049514	2846
ENSDART00000183571	2741
ENSDART00000054059	1617
ENSDART00000101856	1414
ENSDART00000054064	5966
ENSDART00000019743	3051
ENSDART00000054066	2248
ENSDART00000086935	1588
ENSDART00000143639	4399
ENSDART00000101779	1528
ENSDART00000125759	4764
ENSDART00000033024	1938
ENSDART00000185318	1535
ENSDART00000164202	1583
ENSDART00000174868	1742
ENSDART00000168189	1722
ENSDART00000112778	1751
ENSDART00000144297	1783
ENSDART00000164204	1737
ENSDART00000018827	2665
ENSDART00000152175	722
ENSDART00000152150	780
ENSDART00000062628	2483
ENSDART00000127670	2019
ENSDART00000177900	3053
ENSDART00000085454	3247
ENSDART00000022841	1119
ENSDART00000008469	1521
ENSDART00000102210	4254
ENSDART00000132466	5575
ENSDART00000137863	2224
ENSDART00000075340	2160
ENSDART00000129362	1427
ENSDART00000172243	1233
ENSDART00000190294	579
ENSDART00000085370	4059
ENSDART00000087115	4065
ENSDART00000190886	825
ENSDART00000146567	1213
ENSDART00000139828	726
ENSDART00000007770	1619
ENSDART00000075286	1909
ENSDART00000057885	2321
ENSDART00000182908	177
ENSDART00000085309	1028
ENSDART00000142296	654
ENSDART00000057880	2102
ENSDART00000192203	1707
ENSDART00000044214	1539
ENSDART00000057879	1298
ENSDART00000112333	4352
ENSDART00000189801	2351
ENSDART00000065125	1982
ENSDART00000075260	1972
ENSDART00000007522	2392
ENSDART00000146602	2164
ENSDART00000181442	1847
ENSDART00000112639	1133
ENSDART00000101958	689
ENSDART00000137156	1397
ENSDART00000135078	769
ENSDART00000113818	5478
ENSDART00000152580	4719
ENSDART00000128317	2532
ENSDART00000109369	1050
ENSDART00000136761	4857
ENSDART00000113486	10252
ENSDART00000178996	2527
ENSDART00000041191	1652
ENSDART00000181515	4419
ENSDART00000136383	1819
ENSDART00000141347	987
ENSDART00000187194	4905
ENSDART00000150043	2867
ENSDART00000110026	2909
ENSDART00000149786	2799
ENSDART00000187346	1020
ENSDART00000075632	2023
ENSDART00000018472	1986
ENSDART00000015547	1075
ENSDART00000114384	5977
ENSDART00000122316	2153
ENSDART00000102184	2808
ENSDART00000131664	1648
ENSDART00000042984	5398
ENSDART00000146530	5632
ENSDART00000191432	737
ENSDART00000046094	2372
ENSDART00000192938	1457
ENSDART00000147201	5150
ENSDART00000083736	923
ENSDART00000140515	6086
ENSDART00000012873	2479
ENSDART00000180483	4931
ENSDART00000004361	5609
ENSDART00000157471	6168
ENSDART00000125944	2270
ENSDART00000008277	2484
ENSDART00000037986	1701
ENSDART00000166007	1627
ENSDART00000077744	1072
ENSDART00000102118	1255
ENSDART00000135528	909
ENSDART00000186106	600
ENSDART00000150038	1139
ENSDART00000122137	583
ENSDART00000141569	776
ENSDART00000102111	1139
ENSDART00000149380	1089
ENSDART00000113808	1606
ENSDART00000192811	1992
ENSDART00000167461	2108
ENSDART00000165389	3651
ENSDART00000181635	6157
ENSDART00000109678	6259
ENSDART00000158799	3645
ENSDART00000140724	4453
ENSDART00000053806	2204
ENSDART00000133813	1008
ENSDART00000176451	2411
ENSDART00000085051	4575
ENSDART00000181541	3813
ENSDART00000184424	3589
ENSDART00000033566	3022
ENSDART00000185002	3383
ENSDART00000180628	1533
ENSDART00000085021	1684
ENSDART00000179634	8619
ENSDART00000139636	4264
ENSDART00000175902	2614
ENSDART00000037516	7938
ENSDART00000182113	4409
ENSDART00000182904	6494
ENSDART00000053773	499
ENSDART00000147458	726
ENSDART00000187457	117
ENSDART00000124112	3063
ENSDART00000190784	1436
ENSDART00000187475	1690
ENSDART00000010632	2665
ENSDART00000186772	1656
ENSDART00000192274	1236
ENSDART00000111566	6237
ENSDART00000167831	2636
ENSDART00000053369	2860
ENSDART00000109314	3826
ENSDART00000172111	3540
ENSDART00000181666	7324
ENSDART00000192580	7381
ENSDART00000043855	4524
ENSDART00000158395	4522
ENSDART00000162971	2729
ENSDART00000078206	2642
ENSDART00000045111	2703
ENSDART00000157503	2333
ENSDART00000191004	2699
ENSDART00000171340	5536
ENSDART00000113542	1753
ENSDART00000191887	3071
ENSDART00000189077	2891
ENSDART00000193155	2992
ENSDART00000127579	984
ENSDART00000083593	2310
ENSDART00000191986	4166
ENSDART00000144669	774
ENSDART00000189756	4214
ENSDART00000183247	2122
ENSDART00000139448	3005
ENSDART00000179352	7568
ENSDART00000079928	3115
ENSDART00000192292	168
ENSDART00000047159	1237
ENSDART00000137451	862
ENSDART00000020409	1641
ENSDART00000015323	1815
ENSDART00000075086	2135
ENSDART00000018533	1232
ENSDART00000009777	3767
ENSDART00000128794	3327
ENSDART00000182756	4129
ENSDART00000136300	4150
ENSDART00000110824	4131
ENSDART00000170546	4925
ENSDART00000148572	206
ENSDART00000075230	1546
ENSDART00000166864	761
ENSDART00000101489	1926
ENSDART00000148701	8719
ENSDART00000084891	1469
ENSDART00000181790	2890
ENSDART00000137676	11289
ENSDART00000122700	8515
ENSDART00000053763	1597
ENSDART00000149984	824
ENSDART00000131954	1586
ENSDART00000130270	1399
ENSDART00000183517	6095
ENSDART00000181675	6011
ENSDART00000135791	841
ENSDART00000035739	1627
ENSDART00000181673	3157
ENSDART00000149730	6557
ENSDART00000139354	4546
ENSDART00000181680	5468
ENSDART00000160066	1581
ENSDART00000112150	1218
ENSDART00000166251	1788
ENSDART00000159238	877
ENSDART00000165373	956
ENSDART00000157425	665
ENSDART00000011727	2502
ENSDART00000136990	2953
ENSDART00000147317	1137
ENSDART00000113954	3802
ENSDART00000135647	2911
ENSDART00000101640	2803
ENSDART00000074953	1458
ENSDART00000138886	2750
ENSDART00000145694	1767
ENSDART00000179679	1378
ENSDART00000136849	1507
ENSDART00000191987	894
ENSDART00000192497	2976
ENSDART00000146680	3101
ENSDART00000037553	2352
ENSDART00000045697	684
ENSDART00000136916	2883
ENSDART00000138992	3624
ENSDART00000190649	1885
ENSDART00000114659	3461
ENSDART00000122059	2022
ENSDART00000137047	948
ENSDART00000135578	848
ENSDART00000101671	2956
ENSDART00000168067	3201
ENSDART00000074839	615
ENSDART00000093269	1370
ENSDART00000189780	3269
ENSDART00000080563	3269
ENSDART00000163584	2050
ENSDART00000175582	4254
ENSDART00000111656	1685
ENSDART00000187394	2088
ENSDART00000147497	2762
ENSDART00000193568	1989
ENSDART00000027463	1475
ENSDART00000113087	1555
ENSDART00000145272	2123
ENSDART00000135369	2948
ENSDART00000084665	1443
ENSDART00000125988	5413
ENSDART00000022546	5981
ENSDART00000126853	5510
ENSDART00000074777	10780
ENSDART00000148251	2560
ENSDART00000010211	1606
ENSDART00000135280	840
ENSDART00000134626	1617
ENSDART00000142508	1861
ENSDART00000114449	2491
ENSDART00000191934	2425
ENSDART00000146310	751
ENSDART00000114230	2187
ENSDART00000111367	2182
ENSDART00000132189	2963
ENSDART00000183675	6665
ENSDART00000145789	3071
ENSDART00000177298	2343
ENSDART00000053681	1609
ENSDART00000053685	2220
ENSDART00000192672	568
ENSDART00000084735	7224
ENSDART00000185887	7622
ENSDART00000014678	5643
ENSDART00000177496	4684
ENSDART00000110860	1683
ENSDART00000184778	6141
ENSDART00000101306	3382
ENSDART00000153506	7103
ENSDART00000074609	1378
ENSDART00000074604	1312
ENSDART00000137791	679
ENSDART00000074600	2252
ENSDART00000181064	741
ENSDART00000181792	4007
ENSDART00000132542	1016
ENSDART00000074597	1061
ENSDART00000048225	2094
ENSDART00000134649	2594
ENSDART00000132089	1192
ENSDART00000135477	1081
ENSDART00000181915	507
ENSDART00000113673	922
ENSDART00000191914	1037
ENSDART00000109283	678
ENSDART00000121605	1189
ENSDART00000132038	610
ENSDART00000137646	830
ENSDART00000148719	887
ENSDART00000129813	904
ENSDART00000148883	4044
ENSDART00000108821	1767
ENSDART00000134932	2648
ENSDART00000138447	2745
ENSDART00000131337	1893
ENSDART00000160276	6452
ENSDART00000073746	2400
ENSDART00000161114	438
ENSDART00000160542	1730
ENSDART00000166618	1799
ENSDART00000083213	2190
ENSDART00000106048	4796
ENSDART00000179560	2836
ENSDART00000166324	4730
ENSDART00000100321	834
ENSDART00000159686	2489
ENSDART00000189905	2453
ENSDART00000025145	2375
ENSDART00000192747	105
ENSDART00000110148	1717
ENSDART00000100309	1224
ENSDART00000190592	2645
ENSDART00000073736	1565
ENSDART00000181744	3819
ENSDART00000147702	5546
ENSDART00000003497	4062
ENSDART00000179698	2526
ENSDART00000009858	3447
ENSDART00000137980	1177
ENSDART00000003022	1118
ENSDART00000081835	3807
ENSDART00000193926	3171
ENSDART00000133210	5496
ENSDART00000139036	605
ENSDART00000131296	2621
ENSDART00000193481	2097
ENSDART00000003895	2052
ENSDART00000133926	2930
ENSDART00000073717	704
ENSDART00000145895	806
ENSDART00000144511	2339
ENSDART00000187054	756
ENSDART00000139044	1050
ENSDART00000059227	1575
ENSDART00000146962	1697
ENSDART00000162200	978
ENSDART00000162779	5010
ENSDART00000147357	4843
ENSDART00000187522	2469
ENSDART00000145354	3339
ENSDART00000142820	3658
ENSDART00000182465	1353
ENSDART00000134635	1429
ENSDART00000147527	795
ENSDART00000097500	891
ENSDART00000134464	1042
ENSDART00000137216	807
ENSDART00000141145	812
ENSDART00000067621	4363
ENSDART00000165084	5190
ENSDART00000021336	2270
ENSDART00000186188	6402
ENSDART00000190615	6191
ENSDART00000073694	2330
ENSDART00000023336	860
ENSDART00000073689	1915
ENSDART00000129819	1474
ENSDART00000193863	3800
ENSDART00000142702	7790
ENSDART00000144997	2064
ENSDART00000131882	3626
ENSDART00000034549	1969
ENSDART00000014727	1667
ENSDART00000074683	2994
ENSDART00000179983	3027
ENSDART00000132366	1037
ENSDART00000110390	1295
ENSDART00000148289	957
ENSDART00000173024	1040
ENSDART00000145486	981
ENSDART00000143664	9345
ENSDART00000160961	2451
ENSDART00000135089	3061
ENSDART00000149155	3286
ENSDART00000044057	2446
ENSDART00000181757	2975
ENSDART00000186881	168
ENSDART00000042158	1578
ENSDART00000038574	1217
ENSDART00000141144	929
ENSDART00000149565	990
ENSDART00000146101	5620
ENSDART00000143363	7673
ENSDART00000101410	1870
ENSDART00000084512	3472
ENSDART00000132555	6433
ENSDART00000180413	1404
ENSDART00000179047	1356
ENSDART00000048191	1317
ENSDART00000140890	7644
ENSDART00000074689	8064
ENSDART00000108528	3570
ENSDART00000042086	3341
ENSDART00000040284	1917
ENSDART00000193233	3456
ENSDART00000150029	10460
ENSDART00000042064	6710
ENSDART00000143228	3947
ENSDART00000114083	4010
ENSDART00000178072	1947
ENSDART00000166028	3541
ENSDART00000053240	3012
ENSDART00000148893	2138
ENSDART00000053232	1707
ENSDART00000189537	1613
