genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000097	1	733	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000101	1	3489	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000113	1	1550	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000115	1	1795	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000119	1	1689	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000121	1	1508	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000123	1	1766	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000129	1	1146	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000133	1	2849	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000135	1	2377	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000139	1	1706	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000143	1	905	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000145	1	1810	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000147	1	1071	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000149	1	2328	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000157	1	670	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000159	1	2578	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000161	1	1796	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000163	1	1701	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000179	1	2765	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000191	1	2363	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000195	1	2329	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000200	1	2636	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000200	1	2636	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000207	1	1695	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000207	1	1695	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000216	1	1935	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000221	1	767	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000226	1	1899	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000230	1	427	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000232	1	2529	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000270	1	777	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000272	1	692	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000274	1	1230	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000276	1	617	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000278	1	1762	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000280	1	2886	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000292	1	2557	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000296	1	1740	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000298	1	1671	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000302	1	1722	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000308	1	2023	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000312	1	865	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000314	1	1784	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000320	1	1462	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000326	1	760	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000326	1	760	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000328	1	1592	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000330	1	1655	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000332	1	1737	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000337	1	1400	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000341	1	3756	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000347	1	2738	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000351	1	1370	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000363	1	1490	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000365	1	1173	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000377	1	443	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000380	1	1062	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000387	1	2209	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000393	1	2236	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000395	1	1789	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000397	1	728	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000399	1	844	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000401	1	1856	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000415	1	2066	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000415	1	2066	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000417	1	982	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000417	1	982	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000421	1	1891	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000423	1	2319	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000431	1	1239	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000435	1	2263	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000437	1	2248	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000439	1	3071	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000441	1	2169	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000444	1	2341	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000453	1	1983	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000455	1	1942	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000457	1	1469	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000457	1	1469	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000463	1	1425	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000467	1	2207	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000471	1	2062	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000473	1	2104	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000479	1	1802	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000481	1	446	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000492	1	1720	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000494	1	948	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000496	1	1546	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000498	1	1579	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000500	1	1403	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000506	1	2028	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000512	1	2218	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000514	1	1522	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000516	1	1524	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000520	1	1067	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000524	1	1756	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000526	1	1393	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000530	1	1450	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000530	1	1450	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000538	1	853	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000542	1	1611	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000546	1	3209	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000552	1	1737	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000562	1	883	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000564	1	918	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000564	1	918	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000568	1	445	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000570	1	1585	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000578	1	1386	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000580	1	1506	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000582	1	1094	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000582	1	1094	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000598	1	1913	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000606	1	1896	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000608	1	1294	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000616	1	1651	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000618	1	775	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000618	1	775	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000629	1	1569	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000637	1	2586	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000640	1	2149	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000643	1	2465	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000651	1	1983	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000655	1	2625	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000663	1	2403	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000673	1	1720	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000675	1	380	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000677	1	1338	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000677	1	1338	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000681	1	2196	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000691	1	867	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000695	1	822	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000699	1	837	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000705	1	830	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000707	1	1351	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000713	1	2280	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000715	1	1311	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000717	1	714	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000719	1	1717	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000721	1	2224	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000731	1	623	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000735	1	1760	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000739	1	1295	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000745	1	1671	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000745	1	1671	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000747	1	1934	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000747	1	1934	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000755	1	951	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000757	1	3866	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000771	1	2814	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000773	1	1477	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000775	1	1439	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000785	1	1338	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000787	1	1526	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000791	1	1375	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000793	1	1137	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000795	1	1302	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000801	1	1545	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000807	1	1592	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000812	1	1342	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000823	1	1647	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000825	1	1337	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000827	1	833	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000829	1	320	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000831	1	1094	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000833	1	1066	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000839	1	1552	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000839	1	1552	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000845	1	1037	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000850	1	1460	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000850	1	1460	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000853	1	1342	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000863	1	2153	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000867	1	808	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000871	1	2089	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000878	1	1123	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000878	1	1123	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000884	1	453	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000886	1	1376	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000888	1	1530	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000890	1	303	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000892	1	2485	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000904	1	3291	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000914	1	1147	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000918	1	2816	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000924	1	479	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000926	1	584	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000929	1	1886	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000932	1	820	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000934	1	2095	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000941	1	2162	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000944	1	2032	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000948	1	1144	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000950	1	1088	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000951	1	1133	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000951	1	1133	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000956	1	567	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000958	1	1772	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000960	1	1078	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000972	1	1045	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000000972	1	1045	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001003	1	775	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001005	1	1759	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001013	1	2456	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001015	1	2687	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001017	1	1032	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001021	1	1636	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001023	1	1270	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001028	1	939	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001034	1	1146	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001034	1	1146	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001048	1	1717	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001050	1	1658	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001050	1	1658	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001058	1	524	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001060	1	2414	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001062	1	3770	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001066	1	1638	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001071	1	1104	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001071	1	1104	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001091	1	3194	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001097	1	1459	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001099	1	438	FL_TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001099	1	438	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001101	1	741	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001103	1	1518	TMs
genRes	preCap	0+	postZGA	PacBio_Pre_0+_postZGA.NAM_TM_000000001115	1	2042	TMs
